PostalCode,City,State,Region,Country,CustomerID,CustomerName,Segment,ProductID,ProductName,Manufacturer,SubCategory,Category,OrderID,OrderDate,ShipDate,ShipMode,OrderItemID,Discount,Quantity,Profit,Sales
92404,San Bernardino,California,West,United States,C00050,Keith Herrera,Consumer,L01223,OSullivan Living Dimensions 3-Shelf Bookcases,O'Sullivan,Bookcases,Furniture,CA-2012-104948,2012/11/13,2012/11/17,Standard Class,CA-2012-104948-L01223,0.2,4,-40,683
19140,Philadelphia,Pennsylvania,East,United States,C00776,Brad Thomas,Home Office,L00484,"DAX Charcoal/Nickel-Tone Document Frame, 5 x 7",DAX,Furnishings,Furniture,CA-2013-122511,2013/3/12,2013/3/12,Same Day,CA-2013-122511-L00484,0.2,4,9,30
10024,New York City,New York,East,United States,C00559,Don Weiss,Consumer,L00349,Boston 16801 Nautilus Battery Pencil Sharpener,Boston,Art,Office Supplies,CA-2013-149902,2013/4/2,2013/4/7,Standard Class,CA-2013-149902-L00349,0,4,23,88
47374,Richmond,Indiana,Central,United States,C00524,Zuschuss Donatelli,Consumer,L01283,Plantronics Voyager Pro HD - Bluetooth Headset,Plantronics,Phones,Technology,CA-2013-167682,2013/4/4,2013/4/10,Standard Class,CA-2013-167682-L01283,0,4,125,260
22153,Springfield,Virginia,South,United States,C00415,Roy Franzosisch,Consumer,L00247,Avery Heavy-Duty EZD Binder With Locking Rings,Avery,Binders,Office Supplies,CA-2013-125843,2013/8/14,2013/8/17,First Class,CA-2013-125843-L00247,0,4,11,22
93534,Lancaster,California,West,United States,C00365,Valerie Mitchum,Home Office,L01308,Premium Transparent Presentation Covers by GBC,Other,Binders,Office Supplies,CA-2013-113516,2013/9/9,2013/9/11,Second Class,CA-2013-113516-L01308,0.2,4,23,67
43130,Lancaster,Ohio,East,United States,C00592,Joni Sundaresam,Home Office,L00550,"Eldon 400 Class Desk Accessories, Black Carbon",Eldon,Furnishings,Furniture,CA-2013-124016,2013/9/24,2013/9/27,Second Class,CA-2013-124016-L00550,0.2,4,8,28
77571,La Porte,Texas,Central,United States,C00001,William Brown,Consumer,L00550,"Eldon 400 Class Desk Accessories, Black Carbon",Eldon,Furnishings,Furniture,CA-2013-126627,2013/10/11,2013/10/13,First Class,CA-2013-126627-L00550,0.6,4,-6,14
20735,Clinton,Maryland,East,United States,C00486,Michael Nguyen,Consumer,L00879,HP Office Recycled Paper (20Lb. and 87 Bright),HP,Paper,Office Supplies,CA-2014-123659,2014/2/11,2014/2/14,First Class,CA-2014-123659-L00879,0,4,11,23
77041,Houston,Texas,Central,United States,C00661,Cyra Reiten,Home Office,L00941,Jawbone MINI JAMBOX Wireless Bluetooth Speaker,Jawbone,Phones,Technology,CA-2014-159149,2014/2/18,2014/2/20,First Class,CA-2014-159149-L00941,0.2,4,-88,438
60653,Chicago,Illinois,Central,United States,C00515,Brendan Murry,Corporate,L00414,Carina Media Storage Towers in Natural & Black,Carina,Storage,Office Supplies,US-2014-129203,2014/4/18,2014/4/23,Standard Class,US-2014-129203-L00414,0.2,4,-44,195
83201,Pocatello,Idaho,West,United States,C00150,James Galang,Consumer,L00550,"Eldon 400 Class Desk Accessories, Black Carbon",Eldon,Furnishings,Furniture,US-2014-116897,2014/5/28,2014/5/30,First Class,US-2014-116897-L00550,0,4,15,35
2920,Cranston,Rhode Island,East,United States,C00111,Adam Hart,Corporate,L00550,"Eldon 400 Class Desk Accessories, Black Carbon",Eldon,Furnishings,Furniture,CA-2014-125451,2014/10/24,2014/10/25,First Class,CA-2014-125451-L00550,0,4,15,35
38109,Memphis,Tennessee,South,United States,C00028,Laura Armstrong,Corporate,L00014,2300 Heavy-Duty Transfer File Systems by Perma,Other,Storage,Office Supplies,CA-2011-107811,2011/4/29,2011/5/3,Standard Class,CA-2011-107811-L00014,0.2,5,-1,100
10035,New York City,New York,East,United States,C00754,David Philippe,Consumer,L01224,OSullivan Living Dimensions 5-Shelf Bookcases,O'Sullivan,Bookcases,Furniture,CA-2011-112158,2011/12/2,2011/12/4,First Class,CA-2011-112158-L01224,0.2,5,-110,884
60505,Aurora,Illinois,Central,United States,C00297,Dennis Pardue,Home Office,L01574,Tripp Lite Isotel 8 Ultra 8 Outlet Metal Surge,Tripp Lite,Appliances,Office Supplies,CA-2012-129217,2012/5/10,2012/5/10,Same Day,CA-2012-129217-L01574,0.8,5,-192,71
13021,Auburn,New York,East,United States,C00114,Tamara Manning,Consumer,L00879,HP Office Recycled Paper (20Lb. and 87 Bright),HP,Paper,Office Supplies,CA-2012-102015,2012/9/12,2012/9/18,Standard Class,CA-2012-102015-L00879,0,5,14,29
92105,San Diego,California,West,United States,C00459,Brian Stugart,Consumer,L00414,Carina Media Storage Towers in Natural & Black,Carina,Storage,Office Supplies,CA-2012-126725,2012/11/17,2012/11/21,Standard Class,CA-2012-126725-L00414,0,5,6,305
10035,New York City,New York,East,United States,C00040,Maribeth Schnelling,Consumer,L01644,Wilson SignalBoost 841262 DB PRO Amplifier Kit,Other,Phones,Technology,CA-2012-130659,2012/12/4,2012/12/9,Second Class,CA-2012-130659-L01644,0,5,540,1800
54880,Superior,Wisconsin,Central,United States,C00081,Eugene Moren,Home Office,L00484,"DAX Charcoal/Nickel-Tone Document Frame, 5 x 7",DAX,Furnishings,Furniture,CA-2013-152730,2013/5/31,2013/6/5,Standard Class,CA-2013-152730-L00484,0,5,21,47
53209,Milwaukee,Wisconsin,Central,United States,C00013,Sally Hughsby,Corporate,L00990,LG Electronics Tone+ HBS-730 Bluetooth Headset,LG,Phones,Technology,US-2013-115441,2013/7/26,2013/7/29,Second Class,US-2013-115441-L00990,0,5,83,298
67212,Wichita,Kansas,Central,United States,C00216,Trudy Brown,Consumer,L01277,Plantronics Encore H101 Dual Earpieces?eadset,Plantronics,Phones,Technology,CA-2013-153157,2013/9/12,2013/9/15,First Class,CA-2013-153157-L01277,0,5,63,225
46226,Lawrence,Indiana,Central,United States,C00383,Michelle Arnett,Home Office,L01308,Premium Transparent Presentation Covers by GBC,Other,Binders,Office Supplies,US-2013-165078,2013/11/6,2013/11/11,Standard Class,US-2013-165078-L01308,0,5,50,105
53209,Milwaukee,Wisconsin,Central,United States,C00623,Troy Blackwell,Consumer,L00756,"Global Leather & Oak Executive Chair, Burgundy",Global,Chairs,Furniture,CA-2013-156300,2013/12/30,2014/1/3,Standard Class,CA-2013-156300-L00756,0,5,60,754
90045,Los Angeles,California,West,United States,C00424,Michelle Tran,Home Office,L01222,OSullivan Living Dimensions 2-Shelf Bookcases,O'Sullivan,Bookcases,Furniture,CA-2014-140963,2014/6/11,2014/6/14,First Class,CA-2014-140963-L01222,0.2,5,-30,514
85345,Peoria,Arizona,West,United States,C00156,Becky Castell,Home Office,L00349,Boston 16801 Nautilus Battery Pencil Sharpener,Boston,Art,Office Supplies,US-2014-120418,2014/6/12,2014/6/13,First Class,US-2014-120418-L00349,0.2,5,7,88
63301,Saint Charles,Missouri,Central,United States,C00464,Trudy Glocke,Consumer,L00482,"DataProducts Ampli Magnifier Task Lamp, Black,",Other,Furnishings,Furniture,CA-2014-128783,2014/9/8,2014/9/8,Same Day,CA-2014-128783-L00482,0,5,38,135
38109,Memphis,Tennessee,South,United States,C00438,Jas O'Carroll,Consumer,L00414,Carina Media Storage Towers in Natural & Black,Carina,Storage,Office Supplies,CA-2014-118402,2014/9/30,2014/10/5,Standard Class,CA-2014-118402-L00414,0.2,5,-55,244
10009,New York City,New York,East,United States,C00486,Michael Nguyen,Consumer,L00482,"DataProducts Ampli Magnifier Task Lamp, Black,",Other,Furnishings,Furniture,CA-2014-100097,2014/11/27,2014/11/30,Second Class,CA-2014-100097-L00482,0,5,38,135
32712,Apopka,Florida,South,United States,C00008,Chloris Kastensmidt,Consumer,L00482,"DataProducts Ampli Magnifier Task Lamp, Black,",Other,Furnishings,Furniture,CA-2011-131541,2011/7/28,2011/7/28,Same Day,CA-2011-131541-L00482,0.2,6,13,130
90049,Los Angeles,California,West,United States,C00217,Todd Sumrall,Corporate,L01222,OSullivan Living Dimensions 2-Shelf Bookcases,O'Sullivan,Bookcases,Furniture,CA-2011-101931,2011/10/28,2011/10/31,First Class,CA-2011-101931-L01222,0.2,6,-36,617
78207,San Antonio,Texas,Central,United States,C00118,Peter Fuller,Consumer,L01327,Razer Kraken PRO Over Ear PC and Music Headset,Razer,Accessories,Technology,CA-2012-140025,2012/4/7,2012/4/11,Standard Class,CA-2012-140025-L01327,0.2,6,48,384
85204,Mesa,Arizona,West,United States,C00046,Rick Wilson,Corporate,L00014,2300 Heavy-Duty Transfer File Systems by Perma,Other,Storage,Office Supplies,CA-2012-124800,2012/9/26,2012/9/30,Standard Class,CA-2012-124800-L00014,0.2,6,-1,120
10011,New York City,New York,East,United States,C00358,Bill Stewart,Corporate,L00711,GBC Therma-A-Bind 250T Electric Binding System,GBC,Binders,Office Supplies,CA-2012-142475,2012/12/3,2012/12/7,Standard Class,CA-2012-142475-L00711,0.2,6,207,590
91104,Pasadena,California,West,United States,C00033,Erin Ashbrook,Corporate,L00904,"IBM Multi-Purpose Copy Paper, 8 1/2 x 11, Case",Other,Paper,Office Supplies,CA-2013-104633,2013/6/13,2013/6/17,Standard Class,CA-2013-104633-L00904,0,6,84,186
60623,Chicago,Illinois,Central,United States,C00220,Stephanie Phelps,Corporate,L00484,"DAX Charcoal/Nickel-Tone Document Frame, 5 x 7",DAX,Furnishings,Furniture,CA-2013-149349,2013/11/13,2013/11/14,First Class,CA-2013-149349-L00484,0.6,6,-9,23
94110,San Francisco,California,West,United States,C00145,Natalie DeCherney,Consumer,L00941,Jawbone MINI JAMBOX Wireless Bluetooth Speaker,Jawbone,Phones,Technology,CA-2014-105410,2014/3/20,2014/3/23,First Class,CA-2014-105410-L00941,0.2,6,-132,658
46203,Indianapolis,Indiana,Central,United States,C00323,Patrick O'Donnell,Consumer,L01308,Premium Transparent Presentation Covers by GBC,Other,Binders,Office Supplies,CA-2014-128328,2014/8/6,2014/8/10,Standard Class,CA-2014-128328-L01308,0,6,60,126
94526,Danville,California,West,United States,C00483,Nancy Lomonaco,Home Office,L00711,GBC Therma-A-Bind 250T Electric Binding System,GBC,Binders,Office Supplies,US-2014-163790,2014/11/3,2014/11/5,Second Class,US-2014-163790-L00711,0.2,6,207,590
84057,Orem,Utah,West,United States,C00114,Tamara Manning,Consumer,L01223,OSullivan Living Dimensions 3-Shelf Bookcases,O'Sullivan,Bookcases,Furniture,CA-2012-147788,2012/5/31,2012/6/4,Standard Class,CA-2012-147788-L01223,0,7,141,1407
80013,Aurora,Colorado,West,United States,C00127,Justin MacKendrick,Consumer,L00782,Griffin GC36547 PowerJolt SE Lightning Charger,Griffin,Phones,Technology,US-2012-136427,2012/6/20,2012/6/23,First Class,US-2012-136427-L00782,0.2,7,16,126
10009,New York City,New York,East,United States,C00367,Tanja Norvell,Home Office,L01327,Razer Kraken PRO Over Ear PC and Music Headset,Razer,Accessories,Technology,CA-2012-140557,2012/9/7,2012/9/11,Standard Class,CA-2012-140557-L01327,0,7,168,560
90032,Los Angeles,California,West,United States,C00590,Matthew Clasen,Corporate,L00247,Avery Heavy-Duty EZD Binder With Locking Rings,Avery,Binders,Office Supplies,CA-2013-139010,2013/2/21,2013/2/26,Second Class,CA-2013-139010-L00247,0.2,7,11,31
94122,San Francisco,California,West,United States,C00422,Mike Kennedy,Consumer,L00879,HP Office Recycled Paper (20Lb. and 87 Bright),HP,Paper,Office Supplies,US-2013-108455,2013/12/3,2013/12/9,Standard Class,US-2013-108455-L00879,0,7,20,40
48234,Detroit,Michigan,Central,United States,C00354,Christina VanderZanden,Consumer,L01308,Premium Transparent Presentation Covers by GBC,Other,Binders,Office Supplies,CA-2014-119655,2014/4/21,2014/4/25,Standard Class,CA-2014-119655-L01308,0,7,70,147
48205,Detroit,Michigan,Central,United States,C00185,Cynthia Arntzen,Consumer,L00789,Harbour Creations 67200 Series Stacking Chairs,Other,Chairs,Furniture,CA-2014-145653,2014/9/2,2014/9/2,Same Day,CA-2014-145653-L00789,0,7,135,498
19120,Philadelphia,Pennsylvania,East,United States,C00098,Harry Marie,Corporate,L00349,Boston 16801 Nautilus Battery Pencil Sharpener,Boston,Art,Office Supplies,CA-2014-125199,2014/10/20,2014/10/26,Standard Class,CA-2014-125199-L00349,0.2,7,9,123
10011,New York City,New York,East,United States,C00175,Justin Deggeller,Corporate,L00861,Hoover Shoulder Vac Commercial Portable Vacuum,Hoover,Appliances,Office Supplies,CA-2014-168858,2014/11/20,2014/11/24,Standard Class,CA-2014-168858-L00861,0,7,626,2505
90045,Los Angeles,California,West,United States,C00136,Bill Donatelli,Consumer,L01308,Premium Transparent Presentation Covers by GBC,Other,Binders,Office Supplies,CA-2014-107125,2014/11/28,2014/12/3,Standard Class,CA-2014-107125-L01308,0.2,7,41,117
32216,Jacksonville,Florida,South,United States,C00170,Michael Kennedy,Corporate,L00247,Avery Heavy-Duty EZD Binder With Locking Rings,Avery,Binders,Office Supplies,US-2013-148901,2013/5/15,2013/5/20,Standard Class,US-2013-148901-L00247,0.7,8,-10,13
85705,Tucson,Arizona,West,United States,C00101,Erin Smith,Corporate,L00990,LG Electronics Tone+ HBS-730 Bluetooth Headset,LG,Phones,Technology,CA-2013-136924,2013/7/15,2013/7/18,First Class,CA-2013-136924-L00990,0.2,8,38,381
75217,Dallas,Texas,Central,United States,C00619,Amy Hunt,Consumer,L01224,OSullivan Living Dimensions 5-Shelf Bookcases,O'Sullivan,Bookcases,Furniture,CA-2012-141243,2012/1/3,2012/1/8,Second Class,CA-2012-141243-L01224,0.3,9,-438,1352
92105,San Diego,California,West,United States,C00077,Naresj Patel,Consumer,L01498,Stanley Contemporary Battery Pencil Sharpeners,Stanley,Art,Office Supplies,CA-2012-143490,2012/12/6,2012/12/13,Standard Class,CA-2012-143490-L01498,0,9,34,120
46226,Lawrence,Indiana,Central,United States,C00521,Ashley Jarboe,Consumer,L01574,Tripp Lite Isotel 8 Ultra 8 Outlet Metal Surge,Tripp Lite,Appliances,Office Supplies,CA-2014-133004,2014/9/1,2014/9/6,Standard Class,CA-2014-133004-L01574,0,9,166,639
19120,Philadelphia,Pennsylvania,East,United States,C00389,Jim Karlsson,Consumer,L01498,Stanley Contemporary Battery Pencil Sharpeners,Stanley,Art,Office Supplies,CA-2012-138331,2012/8/7,2012/8/12,Standard Class,CA-2012-138331-L01498,0.2,10,11,107
19143,Philadelphia,Pennsylvania,East,United States,C00068,Chris Cortes,Consumer,L01283,Plantronics Voyager Pro HD - Bluetooth Headset,Plantronics,Phones,Technology,CA-2014-161410,2014/6/27,2014/7/4,Standard Class,CA-2014-161410-L01283,0.4,14,73,546
92646,Huntington Beach,California,West,United States,C00131,Dean Katz,Corporate,L00252,Avery Hi-Liter Fluorescent Desk Style Markers,Avery,Art,Office Supplies,CA-2011-157623,2011/3/14,2011/3/18,Standard Class,CA-2011-157623-L00252,0,1,1,3
22980,Waynesboro,Virginia,South,United States,C00077,Naresj Patel,Consumer,L00970,Konftel 250 Conference?hone? Charcoal black,Other,Phones,Technology,US-2011-117135,2011/6/21,2011/6/23,Second Class,US-2011-117135-L00970,0,1,74,285
98105,Seattle,Washington,West,United States,C00443,Greg Matthias,Consumer,L01409,Sanford 52201 APSCO Electric Pencil Sharpener,Sanford,Art,Office Supplies,CA-2011-127012,2011/8/11,2011/8/15,Standard Class,CA-2011-127012-L01409,0,1,11,41
33012,Hialeah,Florida,South,United States,C00302,Dan Lawera,Consumer,L00617,Executive Impressions 13 Clairmont Wall Clock,Executive Impressions,Furnishings,Furniture,CA-2011-143182,2011/10/15,2011/10/20,Standard Class,CA-2011-143182-L00617,0.2,1,4,15
23602,Newport News,Virginia,South,United States,C00080,Frank Hawley,Corporate,L01415,SANFORD Liquid Accent Tank-Style Highlighters,Sanford,Art,Office Supplies,CA-2011-100916,2011/10/21,2011/10/26,Standard Class,CA-2011-100916-L01415,0,1,1,3
19120,Philadelphia,Pennsylvania,East,United States,C00174,Katherine Nockton,Corporate,L01465,Sony 16GB Class 10 Micro SDHC R40 Memory Card,Sony,Accessories,Technology,CA-2012-109001,2012/3/5,2012/3/9,Standard Class,CA-2012-109001-L01465,0.2,1,-1,10
10009,New York City,New York,East,United States,C00116,Sanjit Engle,Consumer,L01227,OtterBox Commuter Series Case - iPhone 5 & 5s,OtterBox,Phones,Technology,CA-2012-111164,2012/4/11,2012/4/15,Standard Class,CA-2012-111164-L01227,0,1,11,22
32114,Daytona Beach,Florida,South,United States,C00071,Sue Ann Reed,Consumer,L00367,Bretford CR4500 Series Slim Rectangular Table,Bretford,Tables,Furniture,CA-2012-122266,2012/4/26,2012/4/30,Standard Class,CA-2012-122266-L00367,0.5,1,-77,192
21215,Baltimore,Maryland,East,United States,C00328,Michael Granlund,Home Office,L00762,"Global Managers Adjustable Task Chair, Storm",Global,Chairs,Furniture,CA-2012-146948,2012/7/16,2012/7/20,Standard Class,CA-2012-146948-L00762,0,1,44,151
19143,Philadelphia,Pennsylvania,East,United States,C00225,Sarah Foster,Consumer,L00777,Grandstream GXP2100 Mainstream Business Phone,Grandstream,Phones,Technology,CA-2012-120341,2012/9/26,2012/9/29,Second Class,CA-2012-120341-L00777,0.4,1,-9,46
92105,San Diego,California,West,United States,C00206,Jay Fein,Consumer,L00757,"Global Leather and Oak Executive Chair, Black",Global,Chairs,Furniture,CA-2012-132486,2012/10/23,2012/10/27,Second Class,CA-2012-132486-L00757,0.2,1,27,241
21215,Baltimore,Maryland,East,United States,C00126,Kalyca Meade,Corporate,L00426,Cisco 8x8 Inc. 6753i IP Business Phone System,Cisco,Phones,Technology,US-2012-138093,2012/12/10,2012/12/16,Standard Class,US-2012-138093-L00426,0,1,36,135
48227,Detroit,Michigan,Central,United States,C00393,Dionis Lloyd,Corporate,L01368,Rush Hierlooms Collection Rich Wood Bookcases,Rush,Bookcases,Furniture,CA-2012-153717,2012/12/25,2013/1/1,Standard Class,CA-2012-153717-L01368,0,1,21,161
90004,Los Angeles,California,West,United States,C00099,George Bell,Corporate,L00830,Hon Deluxe Fabric Upholstered Stacking Chairs,Hon,Chairs,Furniture,CA-2013-149314,2013/7/3,2013/7/8,Second Class,CA-2013-149314-L00830,0.2,1,20,195
48185,Westland,Michigan,Central,United States,C00052,Dennis Kane,Consumer,L01272,Plantronics Audio 995 Wireless Stereo Headset,Plantronics,Accessories,Technology,US-2013-111290,2013/7/23,2013/7/27,Standard Class,US-2013-111290-L01272,0,1,36,110
80219,Denver,Colorado,West,United States,C00396,Corey Catlett,Corporate,L00762,"Global Managers Adjustable Task Chair, Storm",Global,Chairs,Furniture,CA-2013-157707,2013/10/11,2013/10/13,First Class,CA-2013-157707-L00762,0.2,1,14,121
73120,Oklahoma City,Oklahoma,Central,United States,C00253,Cynthia Delaney,Home Office,L01399,Samsung Replacement EH64AVFWE Premium Headset,Samsung,Phones,Technology,CA-2013-124352,2013/10/16,2013/10/22,Standard Class,CA-2013-124352-L01399,0,1,1,6
98002,Auburn,Washington,West,United States,C00778,Adrian Shami,Home Office,L00575,"Eldon Image Series Desk Accessories, Burgundy",Eldon,Furnishings,Furniture,CA-2013-149461,2013/11/14,2013/11/20,Standard Class,CA-2013-149461-L00575,0,1,2,4
90008,Los Angeles,California,West,United States,C00466,Tracy Collins,Home Office,L00777,Grandstream GXP2100 Mainstream Business Phone,Grandstream,Phones,Technology,CA-2013-166226,2013/11/19,2013/11/23,Standard Class,CA-2013-166226-L00777,0.2,1,6,61
98105,Seattle,Washington,West,United States,C00015,Greg Tran,Consumer,L00944,Jet-Pak Recycled Peel N Seal Padded Mailers,Other,Envelopes,Office Supplies,US-2013-169040,2013/12/7,2013/12/13,Standard Class,US-2013-169040-L00944,0,1,16,36
62521,Decatur,Illinois,Central,United States,C00149,Joy Smith,Consumer,L00617,Executive Impressions 13 Clairmont Wall Clock,Executive Impressions,Furnishings,Furniture,CA-2014-163265,2014/2/17,2014/2/22,Standard Class,CA-2014-163265-L00617,0.6,1,-4,8
19143,Philadelphia,Pennsylvania,East,United States,C00202,John Castell,Consumer,L00382,"Bush Cubix Conference Tables, Fully Assembled",Bush,Tables,Furniture,CA-2014-121293,2014/7/26,2014/7/29,Second Class,CA-2014-121293-L00382,0.4,1,-35,139
27405,Greensboro,North Carolina,South,United States,C00400,Barry Gonzalez,Consumer,L01409,Sanford 52201 APSCO Electric Pencil Sharpener,Sanford,Art,Office Supplies,CA-2014-165715,2014/12/3,2014/12/9,Standard Class,CA-2014-165715-L01409,0.2,1,2,33
40214,Louisville,Kentucky,South,United States,C00280,Katherine Hughes,Consumer,L00757,"Global Leather and Oak Executive Chair, Black",Global,Chairs,Furniture,US-2014-158526,2014/12/30,2015/1/2,Second Class,US-2014-158526-L00757,0,1,87,301
